objectid,filename,title,creator,date,description,format,subject,grouping,distinction,location,collection_grouping_location_notes,accession_number,museum_entry link,collection number,file count,artist,culture,country,earliest_date,latest_date,style_or_period,materials_or_techniques,measurements[67431],creation_or_discovery site,photographer,relationships,rights,license_info
SSID24284205_IMG_3107.JPG,https://archive.org/download/SSID24284205_IMG_3107.JPG/SSID24284205_IMG_3107.JPG,Red-figure Terracotta pelike,Timothy Moore Project Collection,10/4/18 0:00,Detail including a female figure holding a lyre,image/jpeg,music;kithara; lyre; string; Musaios; Aphrodite; Deiope; Eumolpos; plektron,Alternate Angles,music,"Metropolitan Museum of Art, New York",Red-figure Terracotta pelike Alternate Angles,37.11.23,https://www.metmuseum.org/art/collection/search/253541,Gallery 159,1,Meidias Painter (attributed to),"Greek, Attic",,420BC,410BC,Classical Greek,terracotta,H. 18 7/8 in. (48 cm); diameter 13 11/16 in. (34.8 cm),,Carolyn Pohl,IMG_3106,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24284204_IMG_3106.JPG,https://archive.org/download/SSID24284204_IMG_3106.JPG/SSID24284204_IMG_3106.JPG,Red-figure Terracotta pelike,Timothy Moore Project Collection,10/4/18 0:00,"Musaios, holding a kithara, with his wife Deiope, his son, Eumolpos, Aphrodite, and Peitho. A female figure also holds a lyre",image/jpeg,music;kithara; lyre; string; Musaios; Aphrodite; Deiope; Eumolpos; plektron,Alternate Angles,music,"Metropolitan Museum of Art, New York",Red-figure Terracotta pelike Alternate Angles,37.11.23,https://www.metmuseum.org/art/collection/search/253541,Gallery 159,1,Meidias Painter (attributed to),"Greek, Attic",Greece,420BC,410BC,Classical Greek,terracotta,H. 18 7/8 in. (48 cm); diameter 13 11/16 in. (34.8 cm),,Carolyn Pohl,IMG_3107,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24284203_IMG_3117.JPG,https://archive.org/download/SSID24284203_IMG_3117.JPG/SSID24284203_IMG_3117.JPG,Terracotta Eros,Timothy Moore Project Collection,10/4/18 0:00,"Eros sitting on a rocky terrain, holding a lyre",image/jpeg,music;lyre; Eros; string,,music,"Metropolitan Museum of Art, New York",,6.1054,https://www.metmuseum.org/art/collection/search/247472,Gallery 159,1,,"Greek, probably Attic",Greece,400BC,350BC,Classical Greek,terracotta,H. 4 7/16 in. (11.3 cm),,Carolyn Pohl,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24284202_IMG_3115.JPG,https://archive.org/download/SSID24284202_IMG_3115.JPG/SSID24284202_IMG_3115.JPG,Red-figure Terracotta bell-krater,Timothy Moore Project Collection,10/4/18 0:00,A woman (possibly the poetess Sappho) playing the lyre while two other women listen,image/jpeg,music;lyre; Sappho; poetry; chelys; string,,music,"Metropolitan Museum of Art, New York",,23.160.80,https://www.metmuseum.org/art/collection/search/251413,Gallery 159,1,Danae Painter (attributed to),"Greek, Attic",Greece,470BC,450BC,Classical Greek,terracotta,H. 11 7/8 in. (30.2 cm); diameter of mouth 13 5/8 in. (34.6 cm),,Carolyn Pohl,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24284201_IMG_3104.JPG,https://archive.org/download/SSID24284201_IMG_3104.JPG/SSID24284201_IMG_3104.JPG,Fragment of Apulian red-figure terracotta calyx-krater,Timothy Moore Project Collection,10/4/18 0:00,"smaller of two fragments; Apollo holding a kithara, perhaps with Artemis",image/jpeg,music;kithara; lyre; string; Apollo,,music,"Metropolitan Museum of Art, New York",,20.196,https://www.metmuseum.org/art/collection/search/250949,Gallery 161,1,Black Fury Painter (attributed to),"Greek, South Italian, Apulian",,400BC,380BC,Classical Greek,terracotta,6 x 3 9/16in. (15.3 x 9cm),,Carolyn Pohl,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24284200_IMG_3139.JPG,https://archive.org/download/SSID24284200_IMG_3139.JPG/SSID24284200_IMG_3139.JPG,Black-figure Terracotta pelike,Timothy Moore Project Collection,10/4/18 0:00,Three men and a female figure in and around a chariot led by horses; the female figure is carrying two stick-like objects and a man beside the chariot is playing a kithara,image/jpeg,music;kithara;  string; chariot; lyre,Alternate Angles,music,"Metropolitan Museum of Art, New York",Black-figure Terracotta pelike Alternate Angles,,https://www.metmuseum.org/art/collection/search/248662,Gallery 171,1,,Greek,Greece,500BC,400BC,Classical Greek,terracotta,,,Carolyn Pohl,IMG_3140,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24284199_IMG_3480.JPG,https://archive.org/download/SSID24284199_IMG_3480.JPG/SSID24284199_IMG_3480.JPG,Wooden Harp,Timothy Moore Project Collection,10/4/18 0:00,a wooden shoulder harp with three tuning pegs,image/jpeg,music;harp; extant; string,,music,"Oriental Institue, Chicago",,E19474,"https://isac-idb.uchicago.edu/id/391315ef-8a09-4621-9d98-7157c5719731
",N/A,1,,Egyptian,Egypt,1784BC,1550BC,Egypt: Second Intermediate Period,Wood,,,Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24284198_IMG_3475a.JPG,https://archive.org/download/SSID24284198_IMG_3475a.JPG/SSID24284198_IMG_3475a.JPG,Faience sistrum,Timothy Moore Project Collection,10/4/18 0:00,on right: a rectangular sistrum incorporating an image of Hathor,image/jpeg,music;sistrum; Hathor; extant; percussion,Collection,music,"Oriental Institue, Chicago",,E10718,https://isac-idb.uchicago.edu/id/49889c76-974b-4da3-b974-1ab1e4155f76,Egyptian Gallery,1,,Egyptian,Egypt,570BC,526BC,Egypt: Late Period,Faience,,,Michael Whisenhunt,IMG_3475,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24284197_IMG_3475.JPG,https://archive.org/download/SSID24284197_IMG_3475.JPG/SSID24284197_IMG_3475.JPG,Bronze sistrum,Timothy Moore Project Collection,10/4/18 0:00,"on left: a sistrum that is rounded at the top incorporating images of Hathor, Bes, Bastet, two sphinxes, and a cat with its kittens",image/jpeg,music;sistrum; Hathor; Bes; Bastet; extant; percussion,Collection,music,"Oriental Institue, Chicago",,E14058,https://isac-idb.uchicago.edu/id/be891963-70e1-4ed4-840a-d186b5c1db99,Egyptian Gallery,1,,Egyptian,Egypt,700BC,1BC,Egypt: Late Period-Roman,Bronze,,,Michael Whisenhunt,IMG_3475a,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24284196_IMG_3478.JPG,https://archive.org/download/SSID24284196_IMG_3478.JPG/SSID24284196_IMG_3478.JPG,Wooden Rattle,Timothy Moore Project Collection,10/4/18 0:00,a rattle made of wood and twine,image/jpeg,music;rattle; extant; percussion,,music,"Oriental Institue, Chicago",,E7200,https://isac-idb.uchicago.edu/id/842d9ab8-5f64-4ac3-968c-1b975e29dd35,Egyptian Gallery,1,,Egyptian,Egypt,399BC,199AD,Egypt: Ptolemaic-Roman Periods,"Wood, twine",,,Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24284195_IMG_3477.JPG,https://archive.org/download/SSID24284195_IMG_3477.JPG/SSID24284195_IMG_3477.JPG,Ivory Clap Stick,Timothy Moore Project Collection,10/4/18 0:00,"an ivory clap stick in the form of a hand and an arm with an inscription for the ""maidservant of the Princess Sithathor""",image/jpeg,music;clap stick; extant; percussion,,music,"Oriental Institue, Chicago",,E5518,https://isac-idb.uchicago.edu/id/d1904c9b-fda9-4908-a2a3-4c7d4e1de4bf,Egyptian Gallery,1,,Egyptian,Egypt,1897BC,1877BC,Egypt: Middle Kingdom,Ivory,,,Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24284194_IMG_3472.JPG,https://archive.org/download/SSID24284194_IMG_3472.JPG/SSID24284194_IMG_3472.JPG,Reed double clarinet,Timothy Moore Project Collection,10/4/18 0:00,a double clarinet that has a beating reed mouthpiece and 5 holes on each pipe,image/jpeg,music;double clarinet; extant; wind; reed,,music,"Oriental Institue, Chicago",,E10743,https://isac-idb.uchicago.edu/id/2028b94f-a747-4f61-88f4-c8c6ded4ce08,Egyptian Gallery,1,,Egyptian,Egypt,1410BC,1390BC,Egypt: New Kingdom,Reed,,,Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID24284193_instrument78.JPG,https://archive.org/download/SSID24284193_instrument78.JPG/SSID24284193_instrument78.JPG,Roman tibia,Timothy Moore Project Collection,10/4/18 0:00,a tibia found in  a woman's grave in Roman Syria,image/jpeg,music;tiba; aulos; extant; wind; woman; grave,,music,"Hannover, Germany",,1976,https://global.museum-digital.org/object/1425685,,1,,Roman,,101AD,300AD,Roman,bone and copper,,"Lebanon, north of Beirut",Arnold den Teuling,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
