objectid,filename,title,title,description,format,subject,grouping,location,latitude,longitude,collection_grouping_location_notes,accession_number,museum_entry_link,collection_number,file_count,artist,culture,country,date_photographed,earliest_date,latest_date,date,year,style_or_period,materials_or_techniques,measurements,creation_or_discovery_site,tags,photographer,relationships,rights,license_info,,,,,,,,,,,,,
SSID19249913_0311080507_1024.jpg,https://archive.org/download/SSID19249913_0311080507_1024.jpg/SSID19249913_0311080507_1024.jpg,Agrigento: “Oratory of Phalaris” (Ekklesiasterion),Agrigento: “Oratory of Phalaris” (Ekklesiasterion),Agrigento: “Oratory of Phalaris” (ekklesiasterion).,image/jpeg,varia,,,,,,,,,1,,"Christian Roman, Late Antique; Greek (ancient)",,11/8/03,,,,,,,,"Agrigento / Akragas; Agrigento, Sicily, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249911_0311080506_1024.jpg,https://archive.org/download/SSID19249911_0311080506_1024.jpg/SSID19249911_0311080506_1024.jpg,Odysseus and Polyphemus,Odysseus and Polyphemus,"Odysseus and Polyphemus.  Piazza Armerina Mosaic, Sicily, 3rd or 4th c. A.D.: Odysseus hands a vessel of wine to Polyphemus, who has a dead ram on his lap.",image/jpeg,varia;Odysseus;Cyclops;mythology;fauna;mosaic,,,,,,,,,1,,Christian Roman; Late Antique; Roman (ancient Italian style),,11/8/03,,,,,,,,"Sicily, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249910_0311080505_1024.jpg,https://archive.org/download/SSID19249910_0311080505_1024.jpg/SSID19249910_0311080505_1024.jpg,Fishing Cupids,Fishing Cupids,"Fishing Cupids.  Piazza Armerina Mosaic, Sicily, 3rd or 4th c. A.D.: cupids fishing.  Two groups of cupids fish from two separate boats, as strange dolphin-like creatures swim past.  In the background, a large building.",image/jpeg,varia;Eros;cupid;dolphin;mosaic,,,,,,,,,1,,Christian Roman; Late Antique; Roman (ancient Italian style),,11/8/03,,,,,,,,"Sicily, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249908_0311080504_1024.jpg,https://archive.org/download/SSID19249908_0311080504_1024.jpg/SSID19249908_0311080504_1024.jpg,Morgantia: Greek House (2 of 2),Morgantia: Greek House (2 of 2),Morgantia: Greek house (2 of 2).  The foundation of a house.  Two small buildings still stand in the background.,image/jpeg,varia;houses;villas,Alternate Angles,,,,Morgantina: Greek house Alternate Angles,,,,1,,Greek (ancient),,11/8/03,,,,,,,,"Morgantina, Enna, Sicily, Italy",311080503,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249907_0311080503_1024.jpg,https://archive.org/download/SSID19249907_0311080503_1024.jpg/SSID19249907_0311080503_1024.jpg,Morgantina: Greek House (1 of 2),Morgantina: Greek House (1 of 2),Morgantina: Greek house (1 of 2).  The foundation of a house.  A large mosaic adorns what remains of the floor.,image/jpeg,varia;mosaic;houses;villas,Alternate Angles,,,,Morgantina: Greek house Alternate Angles,,,,1,,Greek (ancient),,11/8/03,,,,,,,,"Morgantina, Enna, Sicily, Italy",311080504,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249906_0311080502_1024.jpg,https://archive.org/download/SSID19249906_0311080502_1024.jpg/SSID19249906_0311080502_1024.jpg,Morgantina: Greek House; Mosaic Spelling “Euexei” (“Welcome”) in Front of the Doorway,Morgantina: Greek House; Mosaic Spelling “Euexei” (“Welcome”) in Front of the Doorway,Morgantina: Greek house; Mosaic spelling “EUEXEI” (“welcome”) in front of the doorway.,image/jpeg,varia;inscribed object;mosaic;epigraphy;papyrology;houses;villas,,,,,,,,,1,,Greek (ancient),,11/8/03,,,,,,,,Morgantina,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249904_0311080501_1024.jpg,https://archive.org/download/SSID19249904_0311080501_1024.jpg/SSID19249904_0311080501_1024.jpg,Morgantina: Fountain House,Morgantina: Fountain House,Morgantina: fountain house.,image/jpeg,varia;houses,,,,,,,,,1,,Roman (ancient Italian style),,11/8/03,,,,,,stone (rock); mineral,,"Morgantina, Enna, Sicily, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249903_0311080500_1024.jpg,https://archive.org/download/SSID19249903_0311080500_1024.jpg/SSID19249903_0311080500_1024.jpg,Morgantina: Portico,Morgantina: Portico,Morgantina: portico.,image/jpeg,varia,,,,,,,,,1,,Roman (ancient Italian style),,11/8/03,,,,,,stone (rock); mineral,,"Morgantina, Enna, Sicily, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249901_0311010511_1024.jpg,https://archive.org/download/SSID19249901_0311010511_1024.jpg/SSID19249901_0311010511_1024.jpg,Morgantina: Theater (2 of 2),Morgantina: Theater (2 of 2),Morgantina: theater (2 of 2).  View of the orchestra and theatron.,image/jpeg,varia;theater;orchestra,Alternate Angles,,,,Morgantina: theater Alternate Angles,,,,1,,Roman (ancient Italian style); ; Hellenistic,,11/1/03,,,,,,stone (rock); mineral,,"Morgantina, Enna, Sicily, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249900_0311010510_1024.jpg,https://archive.org/download/SSID19249900_0311010510_1024.jpg/SSID19249900_0311010510_1024.jpg,Morgantina: Theater (1 of 2),Morgantina: Theater (1 of 2),"Morgantina: theater (1 of 2).  In the background, a decrepit building.  Personal photographs of Timothy Moore.",image/jpeg,varia;theater;landscape,Alternate Angles,,,,Morgantina: theater Alternate Angles,,,,1,,Roman (ancient Italian style); Hellenistic,,11/1/03,,,,,,stone (rock); mineral,,"Morgantina, Enna, Sicily, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249899_0311010509_1024.jpg,https://archive.org/download/SSID19249899_0311010509_1024.jpg/SSID19249899_0311010509_1024.jpg,"Syracuse: “Ear of Dionysus”, in Quarries Where Athenians Were Imprisoned After the Sicilian Expedition","Syracuse: “Ear of Dionysus”, in Quarries Where Athenians Were Imprisoned After the Sicilian Expedition","Syracuse: “Ear of Dionysus”, in quarries where Athenians were imprisoned after the Sicilian expedition.  Personal photographs of Timothy Moore.",image/jpeg,varia;cave,Alternate Angles,,,,Ear of Dionysus Alternate Angles,,,,1,,Roman (ancient Italian style),,11/1/03,,,,,,stone (rock); mineral,,"Siracusa, Sicily, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249898_0311010508_1024.jpg,https://archive.org/download/SSID19249898_0311010508_1024.jpg/SSID19249898_0311010508_1024.jpg,Syracuse: Nymphaeum Behind the Theater of Hieron Ii,Syracuse: Nymphaeum Behind the Theater of Hieron Ii,Syracuse: nymphaeum behind the theater of Hieron II.  Personal photographs of Timothy Moore.,image/jpeg,varia;theater;cave,,,,,,,,,1,,Roman (ancient Italian style); Hellenistic,,11/1/03,,,,,,stone (rock); mineral,,"Siracusa, Sicily, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249896_0311010507_1024.jpg,https://archive.org/download/SSID19249896_0311010507_1024.jpg/SSID19249896_0311010507_1024.jpg,Syracuse: Quarries Where Athenians Were Imprisoned After the Sicilian Expedition,Syracuse: Quarries Where Athenians Were Imprisoned After the Sicilian Expedition,Syracuse: quarries where Athenians were imprisoned after the Sicilian expedition.  Personal photographs of Timothy Moore.,image/jpeg,varia;cave;landscape,,,,,,,,,1,,Roman (ancient Italian style),,11/1/03,,,,,,stone (rock); mineral,,"Siracusa, Sicily, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249895_0311010506_1024.jpg,https://archive.org/download/SSID19249895_0311010506_1024.jpg/SSID19249895_0311010506_1024.jpg,Syracuse: Altar of Hiero / Hieron the Second,Syracuse: Altar of Hiero / Hieron the Second,Syracuse: Altar of Hiero / Hieron the second.  View of the whole altar from above.  The altar is one of the many additions Hieron II made to his kingdom. (2 of 2).,image/jpeg,varia;monument,Alternate Angles,,,,Syracuse: Altar of Hiero / Hieron the second Alternate Angles ,,,,1,,Roman (ancient Italian style); Hellenistic,,11/1/03,,,,,,stone (rock); mineral,,"Siracusa, Sicily, Italy",311010505,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249893_0311010505_1024.jpg,https://archive.org/download/SSID19249893_0311010505_1024.jpg/SSID19249893_0311010505_1024.jpg,Syracuse: Altar of Hiero / Hieron the Second (1 of 2),Syracuse: Altar of Hiero / Hieron the Second (1 of 2),Syracuse: Altar of Hiero / Hieron the second (1 of 2).  This sacrificial altar was one of many additions Hieron II made to his kingdom.,image/jpeg,varia;monument,Alternate Angles,,,,Syracuse: Altar of Hiero / Hieron the second Alternate Angles ,,,,1,,Roman (ancient Italian style); Hellenistic,,11/1/03,,,,,,stone (rock); mineral,,"Siracusa, Sicily, Italy",311010506,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249892_0311010504_1024.jpg,https://archive.org/download/SSID19249892_0311010504_1024.jpg/SSID19249892_0311010504_1024.jpg,"Papyrus in the Fountain of Arethusa, Syracuse","Papyrus in the Fountain of Arethusa, Syracuse","Papyrus in the Fountain of Arethusa, Syracuse.",image/jpeg,varia;flora,,,,,,,,,1,,Roman (ancient Italian style),,11/1/03,,,,,,,,"Siracusa, Sicily, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249890_0311010503_1024.jpg,https://archive.org/download/SSID19249890_0311010503_1024.jpg/SSID19249890_0311010503_1024.jpg,Straights of Massina (Messina): the Site Where Scylla and Charybdis ‘Preyed’ on Sailors,Straights of Massina (Messina): the Site Where Scylla and Charybdis ‘Preyed’ on Sailors,Straights of Massina (Messina): the site where Scylla and Charybdis ‘preyed’ on sailors.  (2 of 2) .,image/jpeg,varia;Scylla;mythology;landscape,,,,,,,,,1,,Roman (ancient Italian style),,11/1/03,,,,,,,,"Sicily, Italy",3110502,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249889_0311010502_1024.jpg,https://archive.org/download/SSID19249889_0311010502_1024.jpg/SSID19249889_0311010502_1024.jpg,Straights of Massina (Messina),Straights of Massina (Messina),Straights of Massina (Messina).  The site where Scylla and Charybdis ‘preyed’ on sailors.  (1 of 2) .,image/jpeg,varia;Scylla;mythology;landscape,,,,,,,,,1,,Roman (ancient Italian style),,11/1/03,,,,,,,,"Sicily, Italy",3110503,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249888_0311010501_1024.jpg,https://archive.org/download/SSID19249888_0311010501_1024.jpg/SSID19249888_0311010501_1024.jpg,Paestum: Wall of An Ancient City,Paestum: Wall of An Ancient City,Paestum: wall of an ancient city.,image/jpeg,varia,,,,,,,,,1,,Roman (ancient Italian style),,11/1/03,,,,,,stone (rock); mineral,,"Paestum, Salerno, Campania, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249887_0311010500_1024.jpg,https://archive.org/download/SSID19249887_0311010500_1024.jpg/SSID19249887_0311010500_1024.jpg,Amphitheater At Paestum,Amphitheater At Paestum,Amphitheater at Paestum.  View from the center outward.  An arch topped with a dome provides entrance to the theater.,image/jpeg,varia;arch,,,,,,,,,1,,Roman (ancient Italian style); Imperial (Roman),,11/1/03,,,,,,stone (rock); mineral,,"Paestum, Salerno, Campania, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249885_0310310511_1024.jpg,https://archive.org/download/SSID19249885_0310310511_1024.jpg/SSID19249885_0310310511_1024.jpg,Round Public Structure At Paestum,Round Public Structure At Paestum,"Round public structure at Paestum.  Either an odeion or an ekklesaisterion.  In the background, a stone bridge.  (2 of 2; different structures) .",image/jpeg,varia,Alternate Angles,,,,Round public structure at Paestum Alternate Angles,,,,1,,Roman (ancient Italian style),,10/31/03,,,,,,stone (rock); mineral,,"Paestum, Salerno, Campania, Italy",310310510,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249884_0310310510_1024.jpg,https://archive.org/download/SSID19249884_0310310510_1024.jpg/SSID19249884_0310310510_1024.jpg,Round Public Structure At Paestum,Round Public Structure At Paestum,Round public structure at Paestum.  Either an odeion or an ekklesaisterion.  (1 of 2; different structures).,image/jpeg,varia,Alternate Angles,,,,Round public structure at Paestum Alternate Angles,,,,1,,Roman (ancient Italian style),,10/31/03,,,,,,stone (rock); mineral,,"Paestum, Salerno, Campania, Italy",310310511,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
